"url","content","type","position"
"https://desafio22.com/","https://sp-ao.shortpixel.ai/client/to_auto,q_lossy,ret_img,w_888,h_888/https://desafio22.com/wp-content/uploads/bb-plugin/cache/Ingrid-Inga-Quezada-circle-1c2ff7fc823b3f572819ca7e094c30cf-uxvl1c5m4hg9.jpg","image",85
"https://desafio22.com/","data:image/svg+xml,%3Csvg%20xmlns=%22http://www.w3.org/2000/svg%22%20viewBox=%220%200%20888%20888%22%3E%3C/svg%3E","image",86
"https://desafio22.com/","Ingrid Inga Quezada38, Argentina Nuestros Dietistas Nuestr@s Dietistas certificad@s se especializan en Nutrición Vegana durante todas las etapas de la vida (incluyendo embarazo, lactancia, niños, adultos, atletas, etc.)","text",87
"https://desafio22.com/","https://sp-ao.shortpixel.ai/client/to_auto,q_lossy,ret_img,w_275,h_275/https://desafio22.com/wp-content/uploads/FLAVIA-BARIDON.jpg","image",88
"https://desafio22.com/","data:image/svg+xml,%3Csvg%20xmlns=%22http://www.w3.org/2000/svg%22%20viewBox=%220%200%20275%20275%22%3E%3C/svg%3E","image",89
"https://desafio22.com/","https://sp-ao.shortpixel.ai/client/to_auto,q_lossy,ret_img,w_275,h_275/https://desafio22.com/wp-content/uploads/Leslye-Cautin-Bastias.jpg","image",90
"https://desafio22.com/","data:image/svg+xml,%3Csvg%20xmlns=%22http://www.w3.org/2000/svg%22%20viewBox=%220%200%20275%20275%22%3E%3C/svg%3E","image",91
"https://desafio22.com/","https://sp-ao.shortpixel.ai/client/to_auto,q_lossy,ret_img,w_275,h_275/https://desafio22.com/wp-content/uploads/2019/06/Lía-Kimú.jpg","image",92
"https://desafio22.com/","data:image/svg+xml,%3Csvg%20xmlns=%22http://www.w3.org/2000/svg%22%20viewBox=%220%200%20275%20275%22%3E%3C/svg%3E","image",93
"https://desafio22.com/","https://sp-ao.shortpixel.ai/client/to_auto,q_lossy,ret_img,w_275,h_275/https://desafio22.com/wp-content/uploads/claudia-borge-1-e1657532135613.jpg","image",94
"https://desafio22.com/","data:image/svg+xml,%3Csvg%20xmlns=%22http://www.w3.org/2000/svg%22%20viewBox=%220%200%20275%20275%22%3E%3C/svg%3E","image",95
"https://desafio22.com/","Desafío 22 es traído a ustedes por","text",96
"https://desafio22.com/","https://sp-ao.shortpixel.ai/client/to_auto,q_lossy,ret_img,w_1627,h_277/https://desafio22.com/wp-content/uploads/animals-now-logo-full.png","image",97
"https://desafio22.com/","data:image/svg+xml,%3Csvg%20xmlns=%22http://www.w3.org/2000/svg%22%20viewBox=%220%200%201627%20277%22%3E%3C/svg%3E","image",98
"https://desafio22.com/","© Desafío 22","text",99
"https://desafio22.com/se-voluntario/","https://sp-ao.shortpixel.ai/client/to_auto,q_lossy,ret_img,w_800,h_215/https://desafio22.com/wp-content/uploads/2019/06/logo-desafio-22-800x215.png","image",1
"https://desafio22.com/se-voluntario/","https://sp-ao.shortpixel.ai/client/to_auto,q_lossy,ret_img,w_800,h_215/https://desafio22.com/wp-content/uploads/2019/06/logo-desafio-22-800x215.png","image",2
"https://desafio22.com/se-voluntario/","¡Desafío 22 te busca! Si has sido vegano durante más de seis meses, tienes paciencia y empatía con los nuevos veganos y no te falta motivación para ayudar a aumentar la población vegana, ¡eres justo lo que buscamos! 🙂 Usamos los grupos de Facebook para nuestros Desafíos y pedimos a nuestros mentores del Desafío que estén presentes en sus respectivos grupos a diario. Nuestra meta es alcanzar 10 comentarios o 1 hora de actividad al día (puede repartirse a lo largo del día). Al terminar tu aplicación, te pediremos que envíes un privado por medio de Facebook a uno de nuestros coordinadores para empezar el entrenamiento en la Escuela de Mentores del Desafío 22 Una vez dentro de nuestro programa de formación, aprenderás sobre Desafío 22 y recibirás toda la orientación que puedas necesitar para ayudar a los participantes en nuestro Desafío. 😀 Es necesario que completes toda la formación para unirte a nuestro equipo de mentores. ¡Ofrécete para ser un mentor! Sección 1 de 4 Requerimos que nuestros mentores hayan sido completamente veganos por lo menos seis meses. Esto es para que se tenga la experiencia y las respuestas que requieren nuestros participantes. Si aún no has llegado a este punto, puedes unirte al Desafio como participante, es una excelente manera de ver cómo funciona el programa. También puede que aprendas algunos consejos útiles 🙂¡Únete al grupo del Desafío aquí!","text",3
"https://desafio22.com/se-voluntario/","Nombre completo Tu dirección de correo electrónico Tu edad Tu nombre en Facebook (si fuese diferente) Enlace a tu perfil de FacebookPuedes encontrar esto visitando tu perfil, copiando el enlace y pegándolo aquí (nos ayudará a encontrarte) Tu número de teléfonoPor favor, incluye el código internacional de tu país Se requiere una cuenta de Facebook o WhatsApp para aplicar Se requieren buenas habilidades en español para ser mentorx con nosotrxs Si hablas más idiomas con fluidez, indícalos aquí: ¿Cómo oíste hablar de nosotros?Trata de ser específico (por ejemplo, escribe “Grupo de veganos de Santiago, Chile” en lugar de simplemente “Facebook”)","text",4
"https://desafio22.com/se-voluntario/","Sección 2 de 4 ¿Hay algún producto de origen animal que aún consumas? ¿Estás siguiendo algún tipo de dieta vegana especial? (Como sin gluten, crudivegana, etc.) ¿Alguna vez has tenido la oportunidad de defender a los animales y al veganismo mediante la amabilidad y un planteamiento positivo? ¿Alguna vez has ayudado a alguien a dar el paso hacia el veganismo? Si así fuese, explícanos brevemente cómo. ¿Puedes hablarnos un poco sobre ti? ¿Por qué te hiciste vegano? ¿Por qué te interesa convertirte en mentor? Sección 3 de 4 Debes estar de acuerdo con esta pregunta para aplicar Debes estar de acuerdo con esta pregunta para aplicar Debes estar de acuerdo con esta pregunta para aplicar Debes estar de acuerdo con esta pregunta para aplicar Debes estar de acuerdo con esta pregunta para aplicar Sección 4 de 4 Realmente quiero darle una oportunidad al veganismo, pero sigo con tentación por algunos de mis platillos favoritos no veganos. ¿qué puedo hacer? Encontrando unx coordinadorx de mentorxs para vos... ¡Por favor espera un momento! ¡Casi listo! — solo un paso más ¡El equipo de supervisión de mentores estará esperando saber de vos! Por favor envía un mensaje apara que pueda procesar tu solicitud. Su perfil de Facebook es: ¡Pronto recibirás una respuesta! 🙂 ¡Gracias! Gracias por completar la solicitud para formar parte de nuestro equipo de mentores de el Desafío 22 Revisaremos su solicitud tan pronto como podamos. El proceso puede tardar unos días. ¡Estaremos en contacto! 🙂 Desafío 22 es traído a ustedes por","text",5
"https://desafio22.com/se-voluntario/","https://sp-ao.shortpixel.ai/client/to_auto,q_lossy,ret_img,w_1627,h_277/https://desafio22.com/wp-content/uploads/animals-now-logo-full.png","image",6
"https://desafio22.com/se-voluntario/","data:image/svg+xml,%3Csvg%20xmlns=%22http://www.w3.org/2000/svg%22%20viewBox=%220%200%201627%20277%22%3E%3C/svg%3E","image",7
"https://desafio22.com/se-voluntario/","© Desafío 22","text",8
"https://desafio22.com/acerca-de/","https://sp-ao.shortpixel.ai/client/to_auto,q_lossy,ret_img,w_800,h_215/https://desafio22.com/wp-content/uploads/2019/06/logo-desafio-22-800x215.png","image",1
"https://desafio22.com/acerca-de/","https://sp-ao.shortpixel.ai/client/to_auto,q_lossy,ret_img,w_800,h_215/https://desafio22.com/wp-content/uploads/2019/06/logo-desafio-22-800x215.png","image",2
"https://desafio22.com/acerca-de/","Acerca del Desafío 22 Desafío 22es el programa emblemático de Animals Now (anteriormente conocido como Anonymous for Animal Rights), una ONG israelí fundada en 1994, que promueve la protección a los animales y una vida libre de crueldad. Desafío 22ofrece un espacio gratis donde se apoya a los participantes a que prueben el veganismo por 22 días. Casi un millón de personas de todo el mundo han participado en el programa desde que fue fundado en marzo del 2014. Mientras que existen programas similares alrededor del mundo basados en kits de inicio y guías por correo electrónico, Desafío 22 es un programa interactivo que ofrece una combinación única de apoyo de un grupo y mentoría personal. ¿Cómo funciona? Todo ocurre en un espacio positivo y solidario– la gente sube fotos de sus platillos, comparte recetas y tips de cocina, habla de su experiencia diaria, y en general, viven una gran aventura con otras personas en el mismo espíritu. Desafío 22 es traído a ustedes por","text",3
"https://desafio22.com/acerca-de/","https://sp-ao.shortpixel.ai/client/to_auto,q_lossy,ret_img,w_1627,h_277/https://desafio22.com/wp-content/uploads/animals-now-logo-full.png","image",4
"https://desafio22.com/acerca-de/","data:image/svg+xml,%3Csvg%20xmlns=%22http://www.w3.org/2000/svg%22%20viewBox=%220%200%201627%20277%22%3E%3C/svg%3E","image",5
"https://desafio22.com/acerca-de/","© Desafío 22","text",6
"https://desafio22.com/category/recetas/","https://sp-ao.shortpixel.ai/client/to_auto,q_lossy,ret_img,w_800,h_215/https://desafio22.com/wp-content/uploads/2019/06/logo-desafio-22-800x215.png","image",1
"https://desafio22.com/category/recetas/","https://sp-ao.shortpixel.ai/client/to_auto,q_lossy,ret_img,w_800,h_215/https://desafio22.com/wp-content/uploads/2019/06/logo-desafio-22-800x215.png","image",2
"https://desafio22.com/category/recetas/","Recetas","text",3
"https://desafio22.com/category/recetas/","https://desafio22.com/wp-content/uploads/Fotos-recetas-web-Desafio-22-24-800x450.png","image",4
"https://desafio22.com/category/recetas/","Mechada de setas","text",5
"https://desafio22.com/category/recetas/","https://desafio22.com/wp-content/uploads/Fotos-recetas-web-Desafio-22-23-800x450.png","image",6
"https://desafio22.com/category/recetas/","Sopa de frijol pinto","text",7
"https://desafio22.com/category/recetas/","https://desafio22.com/wp-content/uploads/Fotos-recetas-web-Desafio-22-22-800x450.png","image",8
"https://desafio22.com/category/recetas/","Batido morado","text",9
"https://desafio22.com/category/recetas/","https://desafio22.com/wp-content/uploads/Fotos-recetas-web-Desafio-22-20-800x450.png","image",10
"https://desafio22.com/category/recetas/","Polenta boloñesa","text",11
"https://desafio22.com/category/recetas/","https://desafio22.com/wp-content/uploads/Fotos-recetas-web-Desafio-22-19-800x450.png","image",12
"https://desafio22.com/category/recetas/","Curry de arvejas y papas","text",13
"https://desafio22.com/category/recetas/","https://desafio22.com/wp-content/uploads/Fotos-recetas-web-Desafio-22-16-1-800x450.png","image",14
"https://desafio22.com/category/recetas/","Garbatún con pan","text",15
"https://desafio22.com/category/recetas/","https://desafio22.com/wp-content/uploads/Fotos-recetas-web-Desafio-22-14-800x450.png","image",16
"https://desafio22.com/category/recetas/","Hamburguesas de lentejas","text",17
"https://desafio22.com/category/recetas/","https://desafio22.com/wp-content/uploads/Fotos-recetas-web-Desafio-22-13-800x450.png","image",18
"https://desafio22.com/category/recetas/","Ensalada de tres frijoles","text",19
"https://desafio22.com/category/recetas/","https://desafio22.com/wp-content/uploads/22-800x450.png","image",20
"https://desafio22.com/category/recetas/","Untable de girasol","text",21
"https://desafio22.com/category/recetas/","https://desafio22.com/wp-content/uploads/Fotos-recetas-web-Desafio-22-10-1-800x450.png","image",22
"https://desafio22.com/category/recetas/","Ensalada de garbanzos","text",23
"https://desafio22.com/category/recetas/","https://desafio22.com/wp-content/uploads/Fotos-recetas-web-Desafio-22-9-800x450.png","image",24
"https://desafio22.com/category/recetas/","Galletas de avena, banana y nuez","text",25
"https://desafio22.com/category/recetas/","https://desafio22.com/wp-content/uploads/Fotos-recetas-web-Desafio-22-8-1-800x450.png","image",26
"https://desafio22.com/category/recetas/","Sopa calabacín y papa","text",27
